booking_id;booking_date;customer_id;flight_id;booking_channel;fare_class;fare_family;ticket_price_usd;ancillary_revenue_usd;bags_count;seat_selection_flag;booking_status
BKG000909;2024-12-05;CUST0285;FLT00038;Web;Economy;Standard;$233,00;$36,00;2;0;Flown
BKG000910;2024-11-06;CUST0132;FLT00038;Mobile App;Economy;Standard;$280,00;$48,00;2;0;Flown
BKG000911;2024-12-13;CUST0298;FLT00038;Mobile App;Economy;Standard;$194,00;$30,00;1;1;Flown
BKG000912;2024-12-11;CUST0297;FLT00038;Mobile App;Economy;Basic;$288,90;$0,00;0;1;Confirmed
BKG000913;2024-11-07;CUST0220;FLT00038;Corporate Desk;Economy;Standard;$329,00;$18,00;1;1;Flown
BKG000914;2024-12-06;CUST0100;FLT00038;Web;Economy;Flex;$279,66;$12,00;0;1;Flown
BKG000915;2024-11-11;CUST0040;FLT00038;Mobile App;Economy;Standard;$137,00;$48,00;2;0;Flown
BKG000916;2024-11-12;CUST0168;FLT00038;Corporate Desk;Economy;Basic;$197,10;$18,00;1;0;Flown
BKG000917;2024-11-06;CUST0165;FLT00038;Travel Agency;Economy;Basic;$108,90;$18,00;1;1;Flown
BKG000918;2024-11-12;CUST0098;FLT00038;Corporate Desk;Business;Flex;$954,38;$0,00;0;0;Flown
BKG000919;2024-12-15;CUST0072;FLT00038;Corporate Desk;Economy;Standard;$163,00;$30,00;1;0;Flown
BKG000920;2024-12-10;CUST0009;FLT00038;Web;Premium Economy;Basic;$413,10;$18,00;1;1;Flown
BKG000921;2024-12-15;CUST0060;FLT00038;Web;Economy;Flex;$315,06;$18,00;1;1;Flown
BKG000922;2024-12-11;CUST0093;FLT00038;Mobile App;Premium Economy;Standard;$453,00;$18,00;1;1;Flown
BKG000923;2024-12-03;CUST0061;FLT00038;Mobile App;Economy;Flex;$302,08;$18,00;1;0;Flown
BKG000924;2025-01-01;CUST0031;FLT00038;Web;Economy;Standard;$250,00;$18,00;1;1;Flown
BKG000925;2024-12-09;CUST0300;FLT00038;Mobile App;Economy;Standard;$288,00;$36,00;2;0;Flown
BKG000926;2024-11-25;CUST0215;FLT00039;Corporate Desk;Economy;Standard;$175,00;$0,00;0;1;Flown
BKG000927;2024-11-24;CUST0090;FLT00039;Travel Agency;Economy;Basic;$193,50;$30,00;1;1;Flown
BKG000928;2024-11-22;CUST0059;FLT00039;Travel Agency;Economy;Standard;$223,00;$18,00;1;1;Flown
BKG000929;2024-12-25;CUST0257;FLT00039;Web;Economy;Basic;$255,60;$48,00;2;1;Flown
BKG000930;2024-11-05;CUST0274;FLT00039;Web;Economy;Standard;$252,00;$0,00;0;1;Flown
BKG000931;2024-12-14;CUST0099;FLT00039;Travel Agency;Economy;Flex;$289,10;$18,00;1;1;Confirmed
BKG000932;2024-12-16;CUST0138;FLT00039;Travel Agency;Economy;Basic;$155,70;$18,00;1;1;Confirmed
BKG000933;2024-11-08;CUST0098;FLT00039;Web;Business;Basic;$265,68;$0,00;0;0;Flown
BKG000934;2024-12-17;CUST0151;FLT00039;Mobile App;Economy;Standard;$333,00;$18,00;1;1;Flown
BKG000935;2024-11-25;CUST0032;FLT00039;Mobile App;Economy;Standard;$174,00;$18,00;1;1;Flown
BKG000936;2024-12-21;CUST0192;FLT00039;Travel Agency;Economy;Standard;$140,00;$12,00;0;0;Flown
BKG000937;2024-11-13;CUST0155;FLT00039;Travel Agency;Economy;Standard;$352,00;$30,00;1;1;Flown
BKG000938;2024-12-23;CUST0032;FLT00039;Web;Economy;Standard;$196,00;$48,00;2;0;Confirmed
BKG000939;2024-11-04;CUST0262;FLT00039;Mobile App;Economy;Basic;$204,30;$0,00;0;1;Flown
BKG000940;2024-11-15;CUST0297;FLT00039;Travel Agency;Economy;Standard;$303,00;$30,00;1;1;Flown
BKG000941;2024-11-23;CUST0228;FLT00039;Travel Agency;Economy;Basic;$180,90;$36,00;2;0;Flown
BKG000942;2024-12-19;CUST0143;FLT00039;Corporate Desk;Premium Economy;Basic;$457,65;$36,00;2;0;Confirmed
BKG000943;2024-12-19;CUST0095;FLT00039;Corporate Desk;Economy;Flex;$357,54;$30,00;1;0;Flown
BKG000944;2024-12-09;CUST0249;FLT00039;Travel Agency;Premium Economy;Basic;$309,15;$36,00;2;0;No Show
BKG000945;2024-11-08;CUST0158;FLT00039;Web;Economy;Standard;$316,00;$12,00;0;0;Flown
BKG000946;2024-12-17;CUST0047;FLT00039;Web;Economy;Standard;$229,00;$30,00;1;1;Flown
BKG000947;2024-12-05;CUST0238;FLT00039;Corporate Desk;Economy;Standard;$307,00;$18,00;1;0;Flown
BKG000948;2024-11-27;CUST0186;FLT00039;Corporate Desk;Economy;Flex;$322,14;$30,00;1;0;Flown
BKG000949;2024-11-14;CUST0018;FLT00039;Web;Economy;Basic;$174,60;$36,00;2;0;Flown
BKG000950;2024-12-12;CUST0003;FLT00039;Corporate Desk;Economy;Basic;$226,80;$18,00;1;1;Flown
BKG000951;2024-11-04;CUST0104;FLT00040;Web;Economy;Standard;$357,00;$12,00;0;0;Confirmed
BKG000952;2024-12-29;CUST0094;FLT00040;Corporate Desk;Economy;Basic;$165,60;$0,00;0;1;Flown
BKG000953;2024-11-26;CUST0072;FLT00040;Travel Agency;Economy;Standard;$214,00;$30,00;1;1;Flown
BKG000954;2024-12-30;CUST0069;FLT00040;Mobile App;Economy;Flex;$271,40;$0,00;0;0;Flown
BKG000955;2024-11-11;CUST0163;FLT00040;Mobile App;Economy;Basic;$117,90;$12,00;0;0;Flown
BKG000956;2024-12-04;CUST0039;FLT00040;Web;Economy;Basic;$294,30;$36,00;2;0;No Show
BKG000957;2024-12-28;CUST0102;FLT00040;Web;Economy;Standard;$156,00;$18,00;1;1;Flown
BKG000958;2024-11-30;CUST0174;FLT00040;Mobile App;Business;Basic;$557,28;$18,00;1;1;Flown
BKG000959;2024-12-24;CUST0096;FLT00040;Web;Business;Flex;$467,28;$18,00;1;1;Confirmed
BKG000960;2024-11-17;CUST0026;FLT00040;Corporate Desk;Economy;Flex;$252,52;$30,00;1;1;Flown
BKG000961;2024-12-19;CUST0207;FLT00040;Corporate Desk;Economy;Standard;$180,00;$36,00;2;1;Confirmed
BKG000962;2024-11-14;CUST0286;FLT00040;Corporate Desk;Premium Economy;Standard;$472,50;$18,00;1;1;Confirmed
BKG000963;2024-12-22;CUST0058;FLT00040;Corporate Desk;Premium Economy;Flex;$238,95;$36,00;2;1;Flown
BKG000964;2024-12-14;CUST0126;FLT00040;Corporate Desk;Economy;Basic;$310,50;$18,00;1;0;Flown
BKG000965;2024-12-10;CUST0073;FLT00040;Mobile App;Economy;Basic;$295,20;$12,00;0;0;Flown
BKG000966;2024-12-13;CUST0116;FLT00040;Mobile App;Business;Standard;$818,40;$18,00;1;1;Flown
BKG000967;2024-12-14;CUST0118;FLT00040;Mobile App;Economy;Basic;$311,40;$36,00;2;1;Flown
BKG000968;2024-11-29;CUST0121;FLT00040;Travel Agency;Economy;Standard;$125,00;$30,00;1;1;Confirmed
BKG000969;2024-11-06;CUST0130;FLT00040;Corporate Desk;Economy;Flex;$263,14;$30,00;1;1;Flown
BKG000970;2024-11-17;CUST0220;FLT00040;Web;Economy;Flex;$231,28;$0,00;0;0;Flown
BKG000971;2024-11-21;CUST0212;FLT00040;Corporate Desk;Economy;Flex;$151,04;$0,00;0;0;Flown
BKG000972;2024-11-26;CUST0133;FLT00040;Corporate Desk;Economy;Basic;$199,80;$18,00;1;0;Flown
BKG000973;2024-12-15;CUST0045;FLT00040;Travel Agency;Economy;Basic;$280,80;$18,00;1;1;Flown
BKG000974;2024-12-03;CUST0192;FLT00040;Corporate Desk;Economy;Basic;$153,90;$12,00;0;1;Flown
BKG000975;2024-11-15;CUST0156;FLT00040;Mobile App;Business;Standard;$794,40;$0,00;0;1;Flown
BKG000976;2024-11-30;CUST0164;FLT00042;Corporate Desk;Economy;Standard;$210,00;$18,00;1;0;Flown
BKG000977;2024-12-06;CUST0008;FLT00042;Mobile App;Economy;Basic;$181,80;$12,00;0;0;Flown
BKG000978;2024-11-04;CUST0072;FLT00042;Corporate Desk;Economy;Standard;$155,00;$18,00;1;1;Flown
BKG000979;2024-11-30;CUST0064;FLT00042;Mobile App;Economy;Standard;$205,00;$30,00;1;0;Flown
BKG000980;2024-12-20;CUST0063;FLT00042;Corporate Desk;Economy;Standard;$162,00;$12,00;0;1;Flown
BKG000981;2024-12-10;CUST0005;FLT00042;Web;Premium Economy;Standard;$520,50;$18,00;1;1;Flown
BKG000982;2024-12-26;CUST0097;FLT00042;Mobile App;Economy;Basic;$142,20;$0,00;0;0;Flown
BKG000983;2024-12-24;CUST0268;FLT00042;Corporate Desk;Premium Economy;Flex;$398,25;$18,00;1;0;Flown
BKG000984;2024-12-04;CUST0088;FLT00042;Web;Economy;Basic;$178,20;$30,00;1;0;No Show
BKG000985;2024-11-07;CUST0274;FLT00042;Mobile App;Economy;Standard;$343,00;$30,00;1;0;Confirmed
BKG000986;2024-12-28;CUST0205;FLT00042;Mobile App;Economy;Flex;$400,02;$30,00;1;1;Flown
BKG000987;2024-12-20;CUST0190;FLT00042;Corporate Desk;Economy;Standard;$282,00;$18,00;1;0;Flown
BKG000988;2024-12-03;CUST0245;FLT00042;Web;Economy;Basic;$151,20;$0,00;0;0;Flown
BKG000989;2024-11-10;CUST0038;FLT00042;Web;Economy;Flex;$233,64;$30,00;1;0;Flown
BKG000990;2024-12-09;CUST0041;FLT00042;Corporate Desk;Business;Standard;$835,20;$0,00;0;0;No Show
BKG000991;2024-12-26;CUST0215;FLT00042;Corporate Desk;Economy;Standard;$216,00;$30,00;1;1;No Show
BKG000992;2024-12-09;CUST0014;FLT00042;Web;Economy;Standard;$254,00;$18,00;1;0;Confirmed
BKG000993;2024-12-30;CUST0113;FLT00042;Corporate Desk;Economy;Basic;$180,00;$48,00;2;0;Flown
BKG000994;2024-12-15;CUST0197;FLT00042;Mobile App;Economy;Standard;$234,00;$36,00;2;1;Flown
BKG000995;2024-12-21;CUST0203;FLT00042;Corporate Desk;Economy;Basic;$136,80;$48,00;2;0;Flown
BKG000996;2024-11-07;CUST0147;FLT00042;Travel Agency;Economy;Standard;$318,00;$18,00;1;0;Flown
BKG000997;2025-01-02;CUST0032;FLT00042;Mobile App;Economy;Flex;$165,20;$36,00;2;1;Confirmed
BKG000998;2024-11-19;CUST0180;FLT00042;Mobile App;Economy;Standard;$289,00;$18,00;1;1;Flown
BKG000999;2024-12-15;CUST0200;FLT00042;Mobile App;Economy;Flex;$195,88;$30,00;1;0;Flown
BKG001000;2024-12-18;CUST0115;FLT00042;Web;Economy;Basic;$122,40;$48,00;2;1;Flown
BKG001001;2024-11-24;CUST0288;FLT00043;Travel Agency;Premium Economy;Basic;$280,80;$36,00;2;1;Flown
BKG001002;2024-12-19;CUST0099;FLT00043;Web;Economy;Standard;$223,00;$30,00;1;0;Changed
BKG001003;2024-12-26;CUST0141;FLT00043;Web;Premium Economy;Basic;$238,95;$0,00;0;1;Flown
BKG001004;2024-11-28;CUST0007;FLT00043;Travel Agency;Economy;Standard;$232,00;$18,00;1;0;Flown
BKG001005;2024-12-11;CUST0186;FLT00043;Corporate Desk;Economy;Standard;$145,00;$30,00;1;1;Flown
BKG001006;2024-11-09;CUST0160;FLT00043;Mobile App;Economy;Standard;$318,00;$18,00;1;1;Flown
BKG001007;2024-11-24;CUST0232;FLT00043;Corporate Desk;Economy;Flex;$370,52;$36,00;2;0;Flown
BKG001008;2024-12-05;CUST0047;FLT00043;Travel Agency;Premium Economy;Basic;$190,35;$0,00;0;0;Flown
BKG001009;2024-12-30;CUST0249;FLT00043;Mobile App;Economy;Standard;$159,00;$30,00;1;1;Confirmed
BKG001010;2024-12-02;CUST0001;FLT00043;Web;Economy;Basic;$181,80;$18,00;1;0;Flown
BKG001011;2024-12-13;CUST0159;FLT00043;Travel Agency;Economy;Basic;$187,20;$18,00;1;1;Flown
BKG001012;2024-11-20;CUST0014;FLT00043;Mobile App;Economy;Standard;$282,00;$48,00;2;0;Flown
BKG001013;2024-11-07;CUST0050;FLT00043;Mobile App;Economy;Standard;$255,00;$0,00;0;0;Flown
BKG001014;2024-11-17;CUST0273;FLT00043;Corporate Desk;Economy;Flex;$359,90;$0,00;0;0;No Show
BKG001015;2024-11-25;CUST0098;FLT00043;Mobile App;Economy;Flex;$267,86;$18,00;1;0;Flown
BKG001016;2024-12-12;CUST0178;FLT00043;Mobile App;Economy;Basic;$156,60;$48,00;2;1;Confirmed
BKG001017;2024-12-17;CUST0141;FLT00043;Web;Economy;Basic;$222,30;$18,00;1;0;Flown
BKG001018;2024-11-04;CUST0230;FLT00043;Web;Economy;Flex;$173,46;$0,00;0;0;Flown
BKG001019;2024-11-29;CUST0087;FLT00043;Mobile App;Economy;Basic;$124,20;$18,00;1;1;Flown
BKG001020;2024-11-29;CUST0188;FLT00043;Mobile App;Economy;Basic;$189,90;$18,00;1;1;Flown
BKG001021;2024-12-30;CUST0156;FLT00043;Mobile App;Economy;Basic;$276,30;$36,00;2;1;Flown
BKG001022;2024-12-14;CUST0015;FLT00043;Travel Agency;Economy;Standard;$304,00;$36,00;2;1;Flown
BKG001023;2024-11-20;CUST0265;FLT00043;Corporate Desk;Economy;Basic;$221,40;$18,00;1;1;Flown
BKG001024;2024-12-19;CUST0048;FLT00043;Mobile App;Economy;Standard;$248,00;$30,00;1;0;Confirmed
BKG001025;2025-01-01;CUST0229;FLT00043;Travel Agency;Economy;Basic;$192,60;$0,00;0;0;Flown
BKG001026;2024-11-30;CUST0172;FLT00044;Mobile App;Economy;Flex;$1 108,02;$12,00;0;1;Flown
BKG001027;2024-11-29;CUST0122;FLT00044;Web;Premium Economy;Basic;$1 182,60;$18,00;1;0;Flown
BKG001028;2025-01-02;CUST0241;FLT00044;Corporate Desk;Business;Basic;$2 276,64;$18,00;1;1;Flown
BKG001029;2024-12-16;CUST0209;FLT00044;Corporate Desk;Economy;Standard;$578,00;$48,00;2;1;Confirmed
BKG001030;2024-11-06;CUST0013;FLT00044;Corporate Desk;Economy;Standard;$930,00;$18,00;1;1;Flown
BKG001031;2024-12-30;CUST0048;FLT00044;Travel Agency;Business;Standard;$1 216,80;$36,00;2;0;Flown
BKG001032;2024-12-27;CUST0187;FLT00044;Web;Economy;Basic;$503,10;$30,00;1;1;Flown
BKG001033;2024-12-25;CUST0143;FLT00044;Corporate Desk;Economy;Flex;$1 254,34;$0,00;0;1;Flown
BKG001034;2024-11-29;CUST0198;FLT00044;Web;Premium Economy;Basic;$1 092,15;$36,00;2;0;Flown
BKG001035;2024-11-09;CUST0289;FLT00044;Web;Economy;Basic;$575,10;$18,00;1;1;Flown
BKG001036;2024-11-11;CUST0255;FLT00044;Corporate Desk;Economy;Flex;$568,76;$18,00;1;1;Flown
BKG001037;2024-12-23;CUST0220;FLT00044;Travel Agency;Business;Standard;$2 378,40;$18,00;1;1;Confirmed
BKG001038;2024-11-08;CUST0273;FLT00044;Web;Economy;Basic;$891,00;$0,00;0;0;Flown
BKG001039;2024-12-11;CUST0293;FLT00044;Travel Agency;Economy;Flex;$1 128,08;$18,00;1;1;Flown
BKG001040;2024-11-09;CUST0269;FLT00044;Travel Agency;Premium Economy;Basic;$664,20;$18,00;1;0;Flown
BKG001041;2025-01-01;CUST0050;FLT00044;Web;Economy;Standard;$793,00;$18,00;1;0;Flown
BKG001042;2024-12-08;CUST0242;FLT00044;Travel Agency;Economy;Flex;$901,52;$30,00;1;1;Flown
BKG001043;2024-11-15;CUST0250;FLT00044;Corporate Desk;Economy;Basic;$454,50;$0,00;0;1;Confirmed
BKG001044;2024-12-08;CUST0081;FLT00044;Corporate Desk;Economy;Standard;$542,00;$36,00;2;0;Flown
BKG001045;2024-12-08;CUST0123;FLT00044;Mobile App;Economy;Basic;$719,10;$48,00;2;1;Flown
BKG001046;2024-12-29;CUST0102;FLT00044;Mobile App;Economy;Standard;$747,00;$0,00;0;1;Flown
BKG001047;2024-11-23;CUST0293;FLT00044;Mobile App;Business;Basic;$982,80;$18,00;1;0;Flown
BKG001048;2024-11-29;CUST0019;FLT00044;Corporate Desk;Premium Economy;Basic;$1 147,50;$18,00;1;0;Flown
BKG001049;2024-12-04;CUST0059;FLT00044;Web;Business;Flex;$3 016,08;$0,00;0;0;Flown
BKG001050;2024-11-23;CUST0046;FLT00044;Corporate Desk;Economy;Standard;$590,00;$30,00;1;0;Flown
BKG001051;2024-11-24;CUST0067;FLT00045;Web;Economy;Standard;$694,00;$0,00;0;1;Flown
BKG001052;2024-12-09;CUST0160;FLT00045;Mobile App;Economy;Flex;$605,34;$36,00;2;0;Flown
BKG001053;2024-11-10;CUST0062;FLT00045;Mobile App;Economy;Basic;$675,90;$48,00;2;0;Flown
BKG001054;2024-11-23;CUST0094;FLT00045;Corporate Desk;Business;Basic;$1 244,16;$0,00;0;0;Flown
BKG001055;2024-12-09;CUST0154;FLT00045;Corporate Desk;Economy;Basic;$833,40;$0,00;0;0;Flown
BKG001056;2024-12-17;CUST0263;FLT00045;Travel Agency;Business;Basic;$1 753,92;$0,00;0;0;Flown
BKG001057;2024-11-25;CUST0084;FLT00045;Mobile App;Business;Standard;$1 288,80;$18,00;1;0;No Show
BKG001058;2024-12-19;CUST0274;FLT00045;Mobile App;Economy;Flex;$639,56;$30,00;1;0;Flown
BKG001059;2024-11-26;CUST0281;FLT00045;Travel Agency;Economy;Standard;$1 043,00;$30,00;1;0;Changed
BKG001060;2024-12-05;CUST0083;FLT00045;Travel Agency;Economy;Basic;$676,80;$18,00;1;1;Flown
BKG001061;2024-11-17;CUST0293;FLT00045;Web;Premium Economy;Standard;$1 192,50;$18,00;1;1;Flown
BKG001062;2024-12-26;CUST0223;FLT00045;Corporate Desk;Premium Economy;Basic;$629,10;$0,00;0;1;Flown
BKG001063;2024-12-23;CUST0195;FLT00045;Mobile App;Premium Economy;Basic;$769,50;$0,00;0;1;Flown
BKG001064;2024-11-14;CUST0027;FLT00045;Web;Business;Standard;$1 872,00;$0,00;0;1;Confirmed
BKG001065;2024-12-03;CUST0158;FLT00045;Travel Agency;Premium Economy;Flex;$1 240,77;$18,00;1;1;Flown
BKG001066;2024-12-19;CUST0152;FLT00045;Corporate Desk;Economy;Basic;$820,80;$0,00;0;1;Confirmed
BKG001067;2024-12-01;CUST0257;FLT00045;Mobile App;Economy;Basic;$436,50;$0,00;0;1;Flown
BKG001068;2025-01-02;CUST0097;FLT00045;Travel Agency;Premium Economy;Standard;$970,50;$18,00;1;0;Flown
BKG001069;2024-12-19;CUST0256;FLT00045;Corporate Desk;Economy;Standard;$586,00;$36,00;2;0;Flown
BKG001070;2024-12-15;CUST0073;FLT00045;Web;Economy;Standard;$471,00;$18,00;1;1;Flown
BKG001071;2024-11-20;CUST0106;FLT00045;Travel Agency;Economy;Flex;$776,44;$48,00;2;1;Flown
BKG001072;2024-11-10;CUST0211;FLT00045;Travel Agency;Business;Basic;$1 814,40;$18,00;1;0;Flown
BKG001073;2024-12-13;CUST0118;FLT00045;Mobile App;Economy;Basic;$482,40;$18,00;1;1;Flown
BKG001074;2024-11-11;CUST0064;FLT00045;Mobile App;Economy;Flex;$1 115,10;$12,00;0;1;Flown
BKG001075;2024-11-23;CUST0190;FLT00045;Corporate Desk;Economy;Standard;$1 094,00;$30,00;1;0;No Show
BKG001076;2024-11-14;CUST0054;FLT00046;Travel Agency;Economy;Basic;$307,80;$18,00;1;0;Confirmed
BKG001077;2024-12-05;CUST0011;FLT00046;Mobile App;Premium Economy;Basic;$396,90;$18,00;1;1;Flown
BKG001078;2024-12-21;CUST0192;FLT00046;Mobile App;Economy;Standard;$323,00;$18,00;1;0;Confirmed
BKG001079;2024-12-26;CUST0006;FLT00046;Travel Agency;Economy;Flex;$421,26;$30,00;1;1;Flown
BKG001080;2024-12-07;CUST0201;FLT00046;Travel Agency;Economy;Standard;$286,00;$12,00;0;1;Flown
BKG001081;2024-12-22;CUST0112;FLT00046;Corporate Desk;Economy;Standard;$125,00;$30,00;1;1;Flown
BKG001082;2024-11-19;CUST0265;FLT00046;Mobile App;Premium Economy;Standard;$367,50;$18,00;1;1;Flown
BKG001083;2024-12-29;CUST0034;FLT00046;Travel Agency;Economy;Standard;$324,00;$30,00;1;0;Flown
BKG001084;2024-11-14;CUST0003;FLT00046;Web;Economy;Standard;$359,00;$12,00;0;0;Confirmed
BKG001085;2024-12-19;CUST0141;FLT00046;Web;Economy;Basic;$113,40;$30,00;1;1;Flown
BKG001086;2024-12-19;CUST0248;FLT00046;Web;Economy;Basic;$301,50;$18,00;1;0;Flown
BKG001087;2024-12-01;CUST0123;FLT00046;Web;Economy;Basic;$229,50;$30,00;1;1;Flown
BKG001088;2024-11-15;CUST0252;FLT00046;Travel Agency;Economy;Standard;$231,00;$0,00;0;1;Flown
BKG001089;2024-12-07;CUST0031;FLT00046;Web;Economy;Basic;$231,30;$36,00;2;1;Flown
BKG001090;2024-11-27;CUST0106;FLT00046;Travel Agency;Premium Economy;Standard;$424,50;$36,00;2;1;Flown
BKG001091;2024-11-24;CUST0031;FLT00046;Mobile App;Premium Economy;Basic;$307,80;$0,00;0;1;Flown
BKG001092;2024-11-23;CUST0181;FLT00046;Web;Economy;Standard;$219,00;$36,00;2;1;Flown
BKG001093;2024-12-05;CUST0125;FLT00046;Mobile App;Economy;Standard;$250,00;$18,00;1;1;Flown
BKG001094;2024-12-26;CUST0017;FLT00046;Mobile App;Business;Flex;$781,63;$36,00;2;1;Flown
BKG001095;2025-01-01;CUST0143;FLT00046;Mobile App;Economy;Standard;$131,00;$0,00;0;0;Flown
BKG001096;2024-11-09;CUST0077;FLT00046;Web;Economy;Flex;$154,58;$30,00;1;0;Flown
BKG001097;2024-11-27;CUST0193;FLT00046;Corporate Desk;Economy;Basic;$300,60;$18,00;1;0;Flown
BKG001098;2024-11-26;CUST0292;FLT00046;Corporate Desk;Economy;Flex;$231,28;$30,00;1;1;Flown
BKG001099;2024-12-07;CUST0279;FLT00046;Travel Agency;Economy;Standard;$248,00;$36,00;2;1;Flown
BKG001100;2024-12-25;CUST0088;FLT00046;Mobile App;Economy;Flex;$189,98;$0,00;0;1;Flown
BKG001101;2024-12-05;CUST0144;FLT00047;Travel Agency;Premium Economy;Flex;$330,99;$0,00;0;1;Flown
BKG001102;2024-12-06;CUST0008;FLT00047;Mobile App;Economy;Standard;$217,00;$12,00;0;0;Confirmed
BKG001103;2024-11-26;CUST0193;FLT00047;Corporate Desk;Economy;Basic;$112,50;$30,00;1;1;Flown
BKG001104;2025-01-01;CUST0272;FLT00047;Web;Economy;Flex;$359,90;$36,00;2;1;No Show
BKG001105;2024-11-05;CUST0185;FLT00047;Mobile App;Economy;Flex;$220,66;$30,00;1;0;Confirmed
BKG001106;2024-12-25;CUST0079;FLT00047;Travel Agency;Premium Economy;Flex;$417,72;$18,00;1;0;Flown
BKG001107;2024-11-06;CUST0038;FLT00047;Corporate Desk;Premium Economy;Standard;$268,50;$36,00;2;1;Flown
BKG001108;2024-12-11;CUST0166;FLT00047;Mobile App;Economy;Flex;$199,42;$18,00;1;0;Flown
BKG001109;2024-12-18;CUST0262;FLT00047;Travel Agency;Premium Economy;Basic;$480,60;$18,00;1;0;Flown
BKG001110;2024-12-14;CUST0227;FLT00047;Mobile App;Business;Basic;$695,52;$18,00;1;0;Flown
BKG001111;2024-11-17;CUST0170;FLT00047;Travel Agency;Economy;Standard;$359,00;$36,00;2;1;Flown
BKG001112;2024-12-12;CUST0047;FLT00047;Web;Economy;Basic;$252,90;$18,00;1;0;Flown
BKG001113;2024-12-21;CUST0220;FLT00047;Corporate Desk;Economy;Flex;$207,68;$48,00;2;1;Flown
BKG001114;2024-12-30;CUST0290;FLT00047;Corporate Desk;Economy;Standard;$167,00;$12,00;0;1;Flown
BKG001115;2024-11-23;CUST0139;FLT00047;Mobile App;Premium Economy;Standard;$312,00;$18,00;1;0;Flown
BKG001116;2024-12-10;CUST0284;FLT00047;Mobile App;Economy;Flex;$265,50;$18,00;1;1;Flown
BKG001117;2024-11-24;CUST0120;FLT00047;Corporate Desk;Economy;Standard;$312,00;$18,00;1;1;Flown
BKG001118;2024-11-21;CUST0171;FLT00047;Travel Agency;Business;Flex;$872,26;$18,00;1;0;Flown
BKG001119;2024-11-12;CUST0236;FLT00047;Corporate Desk;Premium Economy;Standard;$372,00;$0,00;0;1;Flown
BKG001120;2024-11-21;CUST0158;FLT00047;Travel Agency;Economy;Standard;$242,00;$18,00;1;0;Flown
BKG001121;2024-12-30;CUST0002;FLT00047;Mobile App;Economy;Standard;$169,00;$30,00;1;1;Flown
BKG001122;2024-11-21;CUST0185;FLT00047;Travel Agency;Economy;Flex;$168,74;$30,00;1;0;Flown
BKG001123;2024-12-10;CUST0090;FLT00047;Mobile App;Economy;Basic;$205,20;$18,00;1;1;Flown
BKG001124;2024-11-10;CUST0155;FLT00047;Travel Agency;Economy;Basic;$258,30;$18,00;1;1;Flown
BKG001125;2024-12-18;CUST0209;FLT00047;Travel Agency;Economy;Flex;$359,90;$12,00;0;0;Flown
BKG001126;2024-11-10;CUST0090;FLT00048;Corporate Desk;Premium Economy;Basic;$444,15;$18,00;1;0;Flown
BKG001127;2024-12-19;CUST0228;FLT00048;Travel Agency;Economy;Flex;$371,70;$48,00;2;1;Flown
BKG001128;2024-11-26;CUST0025;FLT00048;Web;Economy;Flex;$205,32;$18,00;1;1;No Show
BKG001129;2024-11-25;CUST0144;FLT00048;Web;Economy;Standard;$296,00;$0,00;0;1;Flown
BKG001130;2024-12-01;CUST0065;FLT00048;Travel Agency;Economy;Standard;$152,00;$36,00;2;0;Flown
BKG001131;2024-11-20;CUST0133;FLT00048;Corporate Desk;Premium Economy;Basic;$282,15;$0,00;0;1;Flown
BKG001132;2024-12-12;CUST0187;FLT00048;Corporate Desk;Premium Economy;Standard;$339,00;$0,00;0;1;Flown
BKG001133;2024-12-28;CUST0107;FLT00048;Web;Economy;Basic;$289,80;$18,00;1;0;Flown
BKG001134;2024-12-18;CUST0290;FLT00048;Corporate Desk;Economy;Basic;$297,90;$18,00;1;1;Flown
BKG001135;2024-11-27;CUST0114;FLT00048;Mobile App;Economy;Standard;$174,00;$30,00;1;1;Flown
BKG001136;2024-12-07;CUST0055;FLT00048;Travel Agency;Economy;Flex;$408,28;$30,00;1;1;Flown
BKG001137;2024-12-28;CUST0205;FLT00048;Web;Economy;Flex;$355,18;$0,00;0;1;Flown
BKG001138;2024-11-12;CUST0046;FLT00048;Web;Economy;Basic;$227,70;$48,00;2;0;Changed
BKG001139;2025-01-01;CUST0012;FLT00048;Travel Agency;Economy;Standard;$248,00;$0,00;0;0;Flown
BKG001140;2024-12-16;CUST0167;FLT00048;Travel Agency;Economy;Flex;$370,52;$0,00;0;0;Flown
BKG001141;2024-11-06;CUST0284;FLT00048;Web;Economy;Standard;$141,00;$12,00;0;0;Flown
BKG001142;2024-11-19;CUST0215;FLT00048;Mobile App;Economy;Standard;$131,00;$12,00;0;0;Flown
BKG001143;2025-01-01;CUST0090;FLT00048;Corporate Desk;Business;Basic;$527,04;$0,00;0;0;Flown
BKG001144;2024-12-04;CUST0177;FLT00048;Travel Agency;Premium Economy;Standard;$232,50;$18,00;1;0;Flown
BKG001145;2024-11-23;CUST0194;FLT00048;Travel Agency;Economy;Basic;$207,00;$0,00;0;1;Flown
BKG001146;2024-11-08;CUST0203;FLT00048;Mobile App;Business;Basic;$773,28;$18,00;1;1;Flown
BKG001147;2024-11-15;CUST0139;FLT00048;Mobile App;Economy;Basic;$261,00;$30,00;1;0;Flown
BKG001148;2024-12-18;CUST0004;FLT00048;Mobile App;Economy;Standard;$322,00;$18,00;1;1;Flown
